Entity,Code,Year,Coal production - TWh,Oil production - TWh,Gas production - TWh
United Arab Emirates,ARE,2004,,1526.739,451.32748
United Arab Emirates,ARE,2005,,1588.1108,465.95248
United Arab Emirates,ARE,2006,,1693.9802,475.70248
United Arab Emirates,ARE,2007,,1670.5735,490.32748
United Arab Emirates,ARE,2008,,1689.2214,489.84
United Arab Emirates,ARE,2009,,1498.1176,476.18997
United Arab Emirates,ARE,2010,,1561.2549,499.99948
United Arab Emirates,ARE,2011,,1737.4958,510.003
United Arab Emirates,ARE,2012,,1801.5314,529.425
United Arab Emirates,ARE,2013,,1879.6893,532.35
United Arab Emirates,ARE,2014,,1895.0093,528.88477
United Arab Emirates,ARE,2015,,2036.3232,585.98737
United Arab Emirates,ARE,2016,,2112.0898,595.2082
United Arab Emirates,ARE,2017,,2034.374,542.6346
United Arab Emirates,ARE,2018,,2046.3977,529.20044
United Arab Emirates,ARE,2019,,2092.2188,561.96814
United Arab Emirates,ARE,2020,,1929.9459,505.50803
United Arab Emirates,ARE,2021,,1900.77,583.4561
United Arab Emirates,ARE,2022,,2106.3857,579.9627
United Kingdom,GBR,1981,907.23303,1040.6525,363.33282
United Kingdom,GBR,1982,884.68243,1200.437,369.28738
United Kingdom,GBR,1983,845.45447,1336.9849,380.7778
United Kingdom,GBR,1984,357.26196,1466.136,372.2414
United Kingdom,GBR,1985,657.9324,1484.116,415.31894
United Kingdom,GBR,1986,762.8349,1477.8009,436.64835
United Kingdom,GBR,1987,734.88806,1434.5721,457.14038
United Kingdom,GBR,1988,736.2139,1331.1582,440.23038
United Kingdom,GBR,1989,708.0577,1066.5873,431.11246
United Kingdom,GBR,1990,656.43207,1065.3545,476.03915
United Kingdom,GBR,1991,669.3646,1061.3539,530.02563
United Kingdom,GBR,1992,599.1078,1096.1392,538.9923
United Kingdom,GBR,1993,483.66843,1165.1981,633.69543
United Kingdom,GBR,1994,345.45752,1471.6835,676.54034
United Kingdom,GBR,1995,380.89413,1510.6672,740.45337
United Kingdom,GBR,1996,362.10464,1508.8878,880.60767
United Kingdom,GBR,1997,352.42877,1487.2793,898.50867
United Kingdom,GBR,1998,299.55554,1542.5217,943.9731
United Kingdom,GBR,1999,270.04004,1594.4614,1037.367
United Kingdom,GBR,2000,227.38368,1468.2295,1134.5905
United Kingdom,GBR,2001,232.23672,1356.9696,1108.1367
United Kingdom,GBR,2002,218.73215,1348.4318,1084.8645
United Kingdom,GBR,2003,205.10464,1233.6282,1078.061
United Kingdom,GBR,2004,172.28691,1109.1997,1009.1314
United Kingdom,GBR,2005,140.4688,985.30664,923.39026
United Kingdom,GBR,2006,126.1509,890.60034,837.4842
United Kingdom,GBR,2007,118.181244,890.5683,754.92834
United Kingdom,GBR,2008,124.90552,834.9041,727.7056
United Kingdom,GBR,2009,121.96081,793.14905,612.0575
United Kingdom,GBR,2010,126.23109,732.2435,579.0093
United Kingdom,GBR,2011,127.4114,604.4393,460.8253
United Kingdom,GBR,2012,116.924576,518.2424,391.92383
United Kingdom,GBR,2013,88.09291,472.7175,369.8038
United Kingdom,GBR,2014,80.533455,464.36172,374.31516
United Kingdom,GBR,2015,59.48622,526.6963,406.61182
United Kingdom,GBR,2016,31.711802,551.78046,417.38187
United Kingdom,GBR,2017,22.859072,542.3107,418.84647
United Kingdom,GBR,2018,21.001686,591.6227,406.38986
United Kingdom,GBR,2019,19.717852,602.63995,392.90912
United Kingdom,GBR,2020,12.792069,569.6986,395.71402
United Kingdom,GBR,2021,8.133556,475.24493,327.8537
United Kingdom,GBR,2022,5.0240626,421.4849,381.55322
United Kingdom,GBR,1965,,0.97692,
United Kingdom,GBR,1966,,0.90714,
United Kingdom,GBR,1967,,1.0350701,
United Kingdom,GBR,1968,,0.97692,
United Kingdom,GBR,1969,,0.98855,
United Kingdom,GBR,1970,,1.81428,109.496445
United Kingdom,GBR,1971,,2.46556,181.96298
United Kingdom,GBR,1972,,3.87279,262.55887
United Kingdom,GBR,1973,,4.32636,285.07452
United Kingdom,GBR,1974,,4.7683,343.80603
United Kingdom,GBR,1975,,18.23584,358.0063
United Kingdom,GBR,1976,,141.52547,379.12637
United Kingdom,GBR,1977,,445.02194,396.12943
United Kingdom,GBR,1978,,628.0898,379.3357
United Kingdom,GBR,1979,,905.44196,383.04565
United Kingdom,GBR,1980,,935.83124,364.1469
United States,USA,1981,5116.4155,5568.406,5195.927
United States,USA,1982,5189.361,5590.8115,4831.8984
United States,USA,1983,4801.775,5616.8555,4376.738
United States,USA,1984,5490.1753,5770.069,4749.8438
United States,USA,1985,5380.4644,5799.941,4478.812
United States,USA,1986,5431.777,5609.4917,4362.867
United States,USA,1987,5607.636,5434.2373,4519.8115
United States,USA,1988,5773.7217,5338.8906,4641.8755
United States,USA,1989,5947.048,4989.655,4707.468
United States,USA,1990,6260.9272,4845.259,4833.7793
United States,USA,1991,6023.9595,4918.2886,4808.0835
United States,USA,1992,6040.0264,4803.5605,4846.6895
United States,USA,1993,5661.8022,4617.1855,4901.799
United States,USA,1994,6181.4487,4506.6177,5103.308
United States,USA,1995,6161.256,4460.73,5033.2085
United States,USA,1996,6345.179,4443.334,5102.321
United States,USA,1997,6489.806,4418.8193,5115.399
United States,USA,1998,6694.6035,4281.3467,5173.2803
United States,USA,1999,6485.757,4101.04,5101.3804
United States,USA,2000,6329.958,4042.3733,5186.003
United States,USA,2001,6555.9204,4006.665,5318.9497
United States,USA,2002,6329.0527,3976.3623,5112.2876
United States,USA,2003,6151.262,3867.6333,5178.558
United States,USA,2004,6362.4253,3783.905,5031.1006
United States,USA,2005,6455.162,3593.5337,4894.408
United States,USA,2006,6623.418,3541.373,5017.24
United States,USA,2007,6540.789,3546.8767,5218.8887
United States,USA,2008,6640.64,3514.8438,5460.6743
United States,USA,2009,6020.4224,3751.6802,5575.825
United States,USA,2010,6135.828,3874.478,5751.574
United States,USA,2011,6186.829,4028.8867,6173.585
United States,USA,2012,5756.809,4597.0796,6491.248
United States,USA,2013,5568.7134,5218.0586,6556.9272
United States,USA,2014,5647.8955,6102.5527,7047.2646
United States,USA,2015,4996.5073,6595.9434,7403.0317
United States,USA,2016,4083.5745,6312.184,7273.561
United States,USA,2017,4350.379,6678.5654,7461.707
United States,USA,2018,4277.451,7788.5522,8409.361
United States,USA,2019,3969.0542,8736.102,9281.11
United States,USA,2020,2979.9622,8295.474,9161.045
United States,USA,2021,3228.6084,8317.922,9441.419
United States,USA,2022,3353.0413,8832.521,9785.507
United States,USA,1965,,4974.0864,
United States,USA,1966,,5286.2866,
United States,USA,1967,,5631.4976,
United States,USA,1968,,5848.4985,
United States,USA,1969,,5947.0205,
United States,USA,1970,,6204.4873,5714.623
United States,USA,1971,,6116.076,5876.6055
United States,USA,1972,,6139.336,5857.5503
United States,USA,1973,,5985.4062,5852.2227
United States,USA,1974,,5715.0557,5594.4717
United States,USA,1975,,5463.43,5180.4146
United States,USA,1976,,5326.3057,5138.206
United States,USA,1977,,5382.4077,5160.627
United States,USA,1978,,5631.312,5139.4985
United States,USA,1979,,5547.409,5295.417
United States,USA,1980,,5584.6494,5250.907
Upper-middle-income countries,,1981,8739.959,13274.252,5164.141
Upper-middle-income countries,,1982,9149.61,13532.756,5556.1743
Upper-middle-income countries,,1983,9454.828,13674.468,5970.9795
Upper-middle-income countries,,1984,9994.543,13908.449,6537.4277
Upper-middle-income countries,,1985,9410.117,13788.655,6217.223
Upper-middle-income countries,,1986,9698.553,14458.663,6676.9395
Upper-middle-income countries,,1987,9984.599,14895.432,7125.8086
Upper-middle-income countries,,1988,10386.458,15340.169,7621.1353
Upper-middle-income countries,,1989,10732.867,15314.99,7912.665
Upper-middle-income countries,,1990,10744.734,14937.807,8190.096
Upper-middle-income countries,,1991,10624.64,13554.92,8126.859
Upper-middle-income countries,,1992,10756.048,13057.284,7893.3467
Upper-middle-income countries,,1993,10727.406,12551.67,7816.1484
Upper-middle-income countries,,1994,11106.811,12356.234,7511.0815
Upper-middle-income countries,,1995,11722.227,12574.446,7420.3335
Upper-middle-income countries,,1996,11900.231,13061.881,7762.2886
Upper-middle-income countries,,1997,11910.852,13795.466,7445.187
Upper-middle-income countries,,1998,11526.375,14611.154,7667.325
Upper-middle-income countries,,1999,11736.715,14721.015,7850.191
Upper-middle-income countries,,2000,12212.83,15194.725,8139.312
Upper-middle-income countries,,2001,12829.515,15640.805,8190.495
Upper-middle-income countries,,2002,13254.177,15878.081,8394.551
Upper-middle-income countries,,2003,15308.212,16217.064,8767.528
Upper-middle-income countries,,2004,17340.344,17646.807,9203.919
Upper-middle-income countries,,2005,18952.803,17961.531,9632.467
Upper-middle-income countries,,2006,20145.424,18468.559,10015.759
Upper-middle-income countries,,2007,21612.527,18707.652,10287.696
Upper-middle-income countries,,2008,22420.586,18841.564,10657.17
Upper-middle-income countries,,2009,22776.74,18792.426,9655.72
Upper-middle-income countries,,2010,24487.617,19170.88,10542.9795
Upper-middle-income countries,,2011,26900.695,18663.99,10977.812
Upper-middle-income countries,,2012,27309.12,19501.842,11065.453
Upper-middle-income countries,,2013,27537.176,19308.494,11391.511
Upper-middle-income countries,,2014,27253.852,19263.408,11340.038
Upper-middle-income countries,,2015,26714.193,19871.508,11358.232
Upper-middle-income countries,,2016,25233.518,19795.14,11466.073
Upper-middle-income countries,,2017,26061.764,19731.117,12027.842
Upper-middle-income countries,,2018,27251.27,19567.684,12438.564
Upper-middle-income countries,,2019,28017.621,19452.057,12698.292
Upper-middle-income countries,,2020,27671.049,17696.088,12234.395
Upper-middle-income countries,,2021,28674.582,18286.207,13356.71
Upper-middle-income countries,,2022,31141.404,18706.973,12712.895
Upper-middle-income countries,,1965,,7136.4385,
Upper-middle-income countries,,1966,,7602.2144,
Upper-middle-income countries,,1967,,8078.6,
Upper-middle-income countries,,1968,,9086.425,
Upper-middle-income countries,,1969,,9706.492,
Upper-middle-income countries,,1970,,10372.384,2185.8506
Upper-middle-income countries,,1971,,10462.074,2340.3977
Upper-middle-income countries,,1972,,10285.967,2461.1775
Upper-middle-income countries,,1973,,11182.759,2664.7292
Upper-middle-income countries,,1974,,11107.858,2926.1367
Upper-middle-income countries,,1975,,11453.7295,3223.8901
Upper-middle-income countries,,1976,,12331.638,3563.7441
Upper-middle-income countries,,1977,,12837.488,3842.831
Upper-middle-income countries,,1978,,13493.075,4174.537
Upper-middle-income countries,,1979,,14622.452,4586.4067
Upper-middle-income countries,,1980,,14402.156,4895.109
Uzbekistan,UZB,1985,17.305292,26.8653,327.36356
Uzbekistan,UZB,1986,19.590899,29.4239,365.31464
Uzbekistan,UZB,1987,16.325748,31.052101,376.67157
Uzbekistan,UZB,1988,17.958323,28.377201,377.618
Uzbekistan,UZB,1989,20.243927,31.401001,388.9749
Uzbekistan,UZB,1990,21.223473,32.564,368.06
Uzbekistan,UZB,1991,19.42111,32.564,378.16623
Uzbekistan,UZB,1992,15.280899,38.379,384.615
Uzbekistan,UZB,1993,12.430424,46.53163,406.3675
Uzbekistan,UZB,1994,12.554501,64.16271,426.19498
Uzbekistan,UZB,1995,9.971766,88.23681,433.41373
Uzbekistan,UZB,1996,9.263229,88.655495,442.365
Uzbekistan,UZB,1997,9.619131,91.77233,453.62625
Uzbekistan,UZB,1998,9.638721,95.086876,494.725
Uzbekistan,UZB,1999,9.651782,94.203,501.84747
Uzbekistan,UZB,2000,8.166139,87.64368,509.25873
Uzbekistan,UZB,2001,8.85182,83.88138,514.64874
Uzbekistan,UZB,2002,8.934754,84.12793,527.35376
Uzbekistan,UZB,2003,6.2462306,83.37199,530.915
Uzbekistan,UZB,2004,8.812638,76.95571,538.0375
Uzbekistan,UZB,2005,9.8029585,63.37187,546.21875
Uzbekistan,UZB,2006,10.194777,63.36606,565.95
Uzbekistan,UZB,2007,10.687814,59.961952,589.05
Uzbekistan,UZB,2008,11.761068,57.202156,610.225
Uzbekistan,UZB,2009,11.93151,51.325226,584.2375
Uzbekistan,UZB,2010,11.850534,46.95539,571.4362
Uzbekistan,UZB,2011,12.55386,43.463383,566.4312
Uzbekistan,UZB,2012,12.253911,38.810474,565.27625
Uzbekistan,UZB,2013,13.3545265,36.834316,559.01996
Uzbekistan,UZB,2014,14.356275,33.343815,562.96625
Uzbekistan,UZB,2015,11.388744,31.727688,536.1125
Uzbekistan,UZB,2016,12.62715,30.417183,531.24
Uzbekistan,UZB,2017,13.18673,32.17584,536.068
Uzbekistan,UZB,2018,13.630042,33.62134,582.8515
Uzbekistan,UZB,2019,13.426262,35.016697,574.5841
Uzbekistan,UZB,2020,13.761188,32.348892,471.01172
Uzbekistan,UZB,2021,16.685259,33.35833,509.1885
Uzbekistan,UZB,2022,17.675045,33.09084,488.95898
Venezuela,VEN,1981,0.42449498,1321.3466,165.22903
Venezuela,VEN,1982,0.42449498,1193.1802,176.3013
Venezuela,VEN,1983,0.3395961,1131.2377,173.604
Venezuela,VEN,1984,0.42449498,1135.138,192.03
Venezuela,VEN,1985,0.3395961,1064.192,192.31303
Venezuela,VEN,1986,0.5093939,1150.7296,211.72139
Venezuela,VEN,1987,2.037576,1165.9482,206.31569
Venezuela,VEN,1988,9.084192,1223.4188,211.21078
Venezuela,VEN,1989,17.913689,1228.8223,216.8718
Venezuela,VEN,1990,18.253284,1369.9797,243.81705
Venezuela,VEN,1991,20.375761,1527.3146,243.1122
Venezuela,VEN,1992,21.05495,1530.3914,239.9598
Venezuela,VEN,1993,33.620003,1583.2775,258.9519
Venezuela,VEN,1994,37.695156,1680.295,273.89804
Venezuela,VEN,1995,36.931065,1806.4308,305.2611
Venezuela,VEN,1996,35.48778,1921.0215,330.0141
Venezuela,VEN,1997,44.911568,1994.7681,342.213
Venezuela,VEN,1998,54.844753,2067.4336,358.92404
Venezuela,VEN,1999,55.94844,1849.905,304.251
Venezuela,VEN,2000,66.900406,1864.1425,309.9564
Venezuela,VEN,2001,65.28733,1896.0684,328.48227
Venezuela,VEN,2002,68.76819,1775.8738,315.41205
Venezuela,VEN,2003,59.683994,1715.151,279.9864
Venezuela,VEN,2004,68.8302,1978.9579,315.29547
Venezuela,VEN,2005,61.08483,1970.2279,304.3509
Venezuela,VEN,2006,60.81816,1990.3898,349.4502
Venezuela,VEN,2007,58.201157,1927.5015,372.4716
Venezuela,VEN,2008,42.90544,1928.7676,334.2321
Venezuela,VEN,2009,27.832499,1812.6816,317.95947
Venezuela,VEN,2010,22.335398,1696.0616,304.5174
Venezuela,VEN,2011,22.170832,1645.7238,302.36398
Venezuela,VEN,2012,16.22251,1620.3497,319.0473
Venezuela,VEN,2013,10.43671,1602.3983,305.9049
Venezuela,VEN,2014,6.7973533,1610.8744,317.8818
Venezuela,VEN,2015,6.8063273,1716.8069,360.6501
Venezuela,VEN,2016,6.360864,1541.6309,372.38733
Venezuela,VEN,2017,6.1131473,1320.5935,386.05386
Venezuela,VEN,2018,5.875078,980.3719,316.19098
Venezuela,VEN,2019,3.3447459,613.4516,255.76218
Venezuela,VEN,2020,2.4174109,390.38104,215.61087
Venezuela,VEN,2021,1.4306239,399.6155,280.59106
Venezuela,VEN,2022,1.2583791,433.86914,291.77618
Venezuela,VEN,1965,,2141.2454,
Venezuela,VEN,1966,,2079.28,
Venezuela,VEN,1967,,2185.5684,
Venezuela,VEN,1968,,2230.1965,
Venezuela,VEN,1969,,2219.0684,
Venezuela,VEN,1970,,2293.8787,85.581
Venezuela,VEN,1971,,2208.2644,82.9392
Venezuela,VEN,1972,,2021.4376,82.4397
Venezuela,VEN,1973,,2110.0837,101.553894
Venezuela,VEN,1974,,1868.362,107.3259
Venezuela,VEN,1975,,1478.1473,104.38439
Venezuela,VEN,1976,,1451.5715,129.4038
Venezuela,VEN,1977,,1412.9277,141.25305
Venezuela,VEN,1978,,1360.4202,142.5351
Venezuela,VEN,1979,,1481.2926,159.6402
Venezuela,VEN,1980,,1364.7378,164.34105
Vietnam,VNM,1981,39.077045,,0.096499994
Vietnam,VNM,1982,41.030895,,0.18334998
Vietnam,VNM,1983,41.030895,,0.63207495
Vietnam,VNM,1984,32.564205,,0.55004996
Vietnam,VNM,1985,36.47191,,0.342575
Vietnam,VNM,1986,39.72833,,0.35705
Vietnam,VNM,1987,41.030895,3.2564,0.35705
Vietnam,VNM,1988,39.72833,8.0247,0.27019998
Vietnam,VNM,1989,33.21549,17.328701,0.31845
Vietnam,VNM,1990,33.21549,31.401001,0.38599998
Vietnam,VNM,1991,33.86677,46.054802,0.6948
Vietnam,VNM,1992,33.86677,63.848698,2.0265
Vietnam,VNM,1993,42.333466,73.269005,2.4125
Vietnam,VNM,1994,39.33756,82.573,2.4125
Vietnam,VNM,1995,54.38222,88.6206,1.4040749
Vietnam,VNM,1996,63.975636,102.3789,2.7695498
Vietnam,VNM,1997,74.16823,117.3467,5.1241503
Vietnam,VNM,1998,76.017876,145.375,8.684999
Vietnam,VNM,1999,62.712143,176.97371,12.545
Vietnam,VNM,2000,75.607574,192.45325,15.44
Vietnam,VNM,2001,87.25253,198.83812,19.3
Vietnam,VNM,2002,106.8692,200.17557,23.159998
Vietnam,VNM,2003,125.789,209.97966,22.89945
Vietnam,VNM,2004,178.11969,237.41481,40.144
Vietnam,VNM,2005,222.04228,219.67908,62.146
Vietnam,VNM,2006,252.55495,199.39636,67.55
Vietnam,VNM,2007,276.685,188.41763,68.322
Vietnam,VNM,2008,259.06128,176.35732,72.36535
Vietnam,VNM,2009,287.07297,193.26735,77.2965
Vietnam,VNM,2010,292.0032,177.42728,90.729294
Vietnam,VNM,2011,303.57004,179.43927,81.832
Vietnam,VNM,2012,274.0799,197.64255,90.27574
Vietnam,VNM,2013,267.4433,196.68423,94.097145
Vietnam,VNM,2014,267.58658,184.37039,98.5265
Vietnam,VNM,2015,271.351,199.67548,102.868996
Vietnam,VNM,2016,252.27489,180.39293,102.3865
Vietnam,VNM,2017,250.1517,161.0755,95.206894
Vietnam,VNM,2018,276.04025,144.3283,96.5965
Vietnam,VNM,2019,302.11115,133.07278,98.43
Vietnam,VNM,2020,290.462,116.57796,88.394
Vietnam,VNM,2021,314.62003,110.02213,71.989
Vietnam,VNM,2022,324.5495,108.65535,77.97199
World,OWID_WRL,1981,21445.264,33877.83,14530.98
World,OWID_WRL,1982,22204.45,32537.879,14597.488
World,OWID_WRL,1983,22137.21,32122.488,14728.06
World,OWID_WRL,1984,23105.666,32752.213,15988.619
World,OWID_WRL,1985,24276.508,32465.695,16410.344
World,OWID_WRL,1986,24852.295,34069.387,16834.785
World,OWID_WRL,1987,25321.266,34148.08,17678.578
World,OWID_WRL,1988,25936.305,35607.57,18457.768
World,OWID_WRL,1989,26394.465,36037.492,19096.994
World,OWID_WRL,1990,26344.955,36726.777,19697.166
World,OWID_WRL,1991,25628.816,36627.695,19959.69
World,OWID_WRL,1992,25572.445,37157.977,20018.342
World,OWID_WRL,1993,24802.262,37105.15,20246.297
World,OWID_WRL,1994,25371.623,37619.203,20542.52
World,OWID_WRL,1995,26146.615,38135.51,20883.502
World,OWID_WRL,1996,26501.201,39151.24,21899.965
World,OWID_WRL,1997,26889.982,40023.2,21882.973
World,OWID_WRL,1998,26406.455,41034.707,22462.334
World,OWID_WRL,1999,26415.219,40104.688,23102.752
World,OWID_WRL,2000,26801.97,41844.168,24007.168
World,OWID_WRL,2001,27938.29,41841.914,24574.18
World,OWID_WRL,2002,28275.645,41337.14,25147.338
World,OWID_WRL,2003,30349.32,43173.34,26046.873
World,OWID_WRL,2004,32973.28,45335.406,26932.479
World,OWID_WRL,2005,35048.484,45723.043,27577.684
World,OWID_WRL,2006,36816.934,46130.555,28518.16
World,OWID_WRL,2007,38440.793,46036.695,29278.646
World,OWID_WRL,2008,39704.37,46524.33,30350.31
World,OWID_WRL,2009,39646.293,45365.8,29409.021
World,OWID_WRL,2010,41774.6,46264.992,31502.096
World,OWID_WRL,2011,44738.312,46622.28,32575.62
World,OWID_WRL,2012,45209.387,47921.215,33261.883
World,OWID_WRL,2013,45935.535,47986.426,33656.94
World,OWID_WRL,2014,45822.684,49112.78,34356.016
World,OWID_WRL,2015,44548.598,50762.11,35078.39
World,OWID_WRL,2016,42106.707,50904.277,35444.734
World,OWID_WRL,2017,43059.48,50996.598,36718.73
World,OWID_WRL,2018,45083.88,52190.7,38558.2
World,OWID_WRL,2019,45541.91,52092.734,39684.312
World,OWID_WRL,2020,43394.56,48560.844,38606
World,OWID_WRL,2021,45137.516,49192.05,40534.203
World,OWID_WRL,2022,48490,51255.57,40438.16
World,OWID_WRL,1965,,18231.082,
World,OWID_WRL,1966,,19796.81,
World,OWID_WRL,1967,,21238.463,
World,OWID_WRL,1968,,23170.031,
World,OWID_WRL,1969,,24940.334,
World,OWID_WRL,1970,,27433.885,9760.895
World,OWID_WRL,1971,,29000.791,10441.196
World,OWID_WRL,1972,,30649.97,10955.484
World,OWID_WRL,1973,,33445.125,11482.701
World,OWID_WRL,1974,,33519.68,11725.1045
World,OWID_WRL,1975,,31837.768,11750.103
World,OWID_WRL,1976,,34590.74,12256.78
World,OWID_WRL,1977,,35798.867,12774.161
World,OWID_WRL,1978,,36124.168,13206.606
World,OWID_WRL,1979,,37653.043,14097.021
World,OWID_WRL,1980,,35949.586,14283.338
Yemen,YEM,1986,,5.5634995,
Yemen,YEM,1987,,14.465098,
Yemen,YEM,1988,,94.83861,
Yemen,YEM,1989,,99.03029,
Yemen,YEM,1990,,101.255684,
Yemen,YEM,1991,,109.600945,
Yemen,YEM,1992,,101.488045,
Yemen,YEM,1993,,115.08086,
Yemen,YEM,1994,,190.63002,
Yemen,YEM,1995,,193.73741,
Yemen,YEM,1996,,196.74644,
Yemen,YEM,1997,,206.1437,
Yemen,YEM,1998,,209.352,
Yemen,YEM,1999,,222.89235,
Yemen,YEM,2000,,243.5132,
Yemen,YEM,2001,,249.26254,
Yemen,YEM,2002,,250.62747,
Yemen,YEM,2003,,246.91525,
Yemen,YEM,2004,,232.37947,
Yemen,YEM,2005,,230.10867,
Yemen,YEM,2006,,211.07729,
Yemen,YEM,2007,,185.4388,
Yemen,YEM,2008,,172.09631,
Yemen,YEM,2009,,167.21411,7.819
Yemen,YEM,2010,,166.20221,62.552998
Yemen,YEM,2011,,118.21562,94.23025
Yemen,YEM,2012,,94.67652,76.169
Yemen,YEM,2013,,105.0695,103.52975
Yemen,YEM,2014,,80.286446,97.61675
Yemen,YEM,2015,,30.322422,28.5635
Yemen,YEM,2016,,18.729792,5.01125
Yemen,YEM,2017,,34.3649,3.006675
Yemen,YEM,2018,,47.119156,1.0022249
Yemen,YEM,2019,,47.393547,1.0022249
Yemen,YEM,2020,,43.814594,1.3028924
Yemen,YEM,2021,,40.717346,1.3028924
Yemen,YEM,2022,,39.60465,1.3028924
Zimbabwe,ZWE,1981,21.522198,,
Zimbabwe,ZWE,1982,20.772297,,
Zimbabwe,ZWE,1983,24.97175,,
Zimbabwe,ZWE,1984,23.321964,,
Zimbabwe,ZWE,1985,23.321964,,
Zimbabwe,ZWE,1986,30.371048,,
Zimbabwe,ZWE,1987,36.220284,,
Zimbabwe,ZWE,1988,38.02005,,
Zimbabwe,ZWE,1989,38.32001,,
Zimbabwe,ZWE,1990,41.24463,,
Zimbabwe,ZWE,1991,42.144516,,
Zimbabwe,ZWE,1992,41.619583,,
Zimbabwe,ZWE,1993,39.669838,,
Zimbabwe,ZWE,1994,41.019657,,
Zimbabwe,ZWE,1995,41.544594,,
Zimbabwe,ZWE,1996,38.76995,,
Zimbabwe,ZWE,1997,39.744827,,
Zimbabwe,ZWE,1998,41.019657,,
Zimbabwe,ZWE,1999,37.34514,,
Zimbabwe,ZWE,2000,33.070694,,
Zimbabwe,ZWE,2001,33.831448,,
Zimbabwe,ZWE,2002,29.532469,,
Zimbabwe,ZWE,2003,21.179958,,
Zimbabwe,ZWE,2004,28.478811,,
Zimbabwe,ZWE,2005,25.277905,,
Zimbabwe,ZWE,2006,15.801306,,
Zimbabwe,ZWE,2007,15.599627,,
Zimbabwe,ZWE,2008,11.316627,,
Zimbabwe,ZWE,2009,12.503468,,
Zimbabwe,ZWE,2010,20.008768,,
Zimbabwe,ZWE,2011,19.212904,,
Zimbabwe,ZWE,2012,11.950444,,
Zimbabwe,ZWE,2013,23.35346,,
Zimbabwe,ZWE,2014,43.363857,,
